0.07517457053714516, 25760669098204.047
0.09657420532056404, 23692539982360.062
0.11963375592646441, 15591361384096.262
0.13587105250196885, 12386079597296.992
0.15554105499836313, 10260214818270.928
0.17436450042529206, 9049783267080.021
0.19494745662405144, 10698655716717.523
0.2121010267335648, 12386079597296.992
0.23182746636792384, 14642825952902.238
0.25246353987300196, 24193461029007.63
0.2687506339231809, 26305315697370.77
0.2740192067437337, 59485663155384.03
0.24314477244559551, 46278125232339.516
0.21569640440505777, 36003042773950.16
0.1865416428990092, 29206224172399.168
0.15828655576874562, 31098149851774.273
0.13266077530129117, 48255688389122.07
0.10352925261675816, 45319945379507.35
0.0761804795255685, 66045647699017.55
0.17308304541033737, 137362275317707.22
0.17499526843783464, 482003540996420.4
0.09035616064955221, 5832089968261.1045
0.13314215088981074, 4537197294286.662
0.1741719501898844, 2689231465609.7324
0.2110785185869175, 4351258713701.4497
0.2548007013510549, 5593085477116.463
0.1892904635010373, 409123150484.3232
0.14898770733121003, 305242320199.09753
