0.4253703314375099, 12129628155798.023
0.4484664001915042, 10047779005989.424
0.47156578877714317, 8499219409185.724
0.49380202113509286, 6894698009655.176
0.5246034191370414, 5593085477116.463
0.5426467041274052, 7982150338146.941
0.5632230206628739, 9049783267080.021
0.5966404460010524, 9839741637126.447
0.5967898384250754, 25227299304128.5
0.553057696166003, 18432110767796.434
0.5059426454607152, 17676745662190.5
0.48706608272746665, 14339649003832.697
0.5367141649778597, 11878486493017.146
0.4725550986073417, 19626109125161.414
0.4263861999208678, 33112631009568.855
0.4498673691456774, 1405887043491.2236
0.48913765767392237, 621701104975.1146
0.49579723995371383, 184744554025.42194
0.5327071281823916, 305242320199.09753
0.5584922605688045, 537003337382.32086
0.5962553455302366, 868887814586.7573
0.6102318367555228, 4831108620269.168
0.5853696175664087, 4172940069721.9263
0.5673827697140101, 4172940069721.9263
0.5484929276541815, 3113385071037.4487
0.5296196847525776, 2579024249756.399
0.5150257048413289, 2092144290619.2258
0.4936393493844897, 2473333428486.9795
0.4705930781051699, 4086540132779.6084
0.45176299301495026, 4443255480224.755
0.4329329079247315, 4831108620269.168
0.4158357749531816, 5955395304591.411
0.576077408792163, 9436499839456.213
0.5074996465022021, 6612146849031.545
