0.8332481671690735, 36764239415688.516
0.8794735029935117, 31098149851774.273
0.7620178593947884, 15268545187859.629
0.7979483972882018, 11632544670987.758
0.8373116411025054, 9241118890421.951
0.8732886566389486, 9436499839456.213
0.9153077657692212, 12915363239311.918
0.9504515035627796, 15268545187859.629
0.8033663625327785, 1381525512.1104162
0.8572306309722721, 753102192.7816538
0.9154803970147589, 785283858.3582135
0.8297988620899588, 143725919047.89575
0.8794469443403519, 119057752923.42186
0.7651517804676313, 2422123526430.36
0.8088009269355796, 1964864001365.774
0.854870230672705, 621701104975.1146
0.8986322514165819, 1027199360511.776
0.9406978381898834, 1884342040392.8665
0.9426233405439612, 7189323184996.349
0.9305557525145276, 4443255480224.755
0.9099827558107041, 4001929090232.811
0.8937089410871044, 4001929090232.811
0.8791415198290156, 3837926300321.6113
0.8653907771555867, 2863434951741.2524
0.7661809282775693, 7189323184996.349
0.7823883463682697, 4731081427647.502
0.7977790858743088, 4001929090232.811
0.8114800310730637, 3919069903360.5723
0.8311931913808426, 4261166722874.328
0.8396886405602979, 2746088714407.6143
0.8963216485916887, 5252817580423.818
